nom,date,min_minutes_to_active_zone
Djalo Ndjeka,2026-05-25,869.747
Katako Kombe,2026-05-25,745.91
Bena Dibele,2026-05-25,1074.774
Kamiji,2026-05-25,1091.66
Citenge,2026-05-25,1012.946
Miabi,2026-05-25,1081.922
Ngandajika,2026-05-25,1018.263
Mulumba,2026-05-25,1001.705
Tshilenge,2026-05-25,1009.086
Cilundu,2026-05-25,1079.028
Lubao,2026-05-25,728.155
Kalonda Est,2026-05-25,892.066
Kabinda,2026-05-25,894.062
Ludimbi Lukula,2026-05-25,903.717
Kalambayi Kabanga,2026-05-25,995.594
Makota,2026-05-25,1096.446
Mweneditu,2026-05-25,1093.867
Wikong,2026-05-25,1181.946
Luputa,2026-05-25,1125.778
Kanda Kanda,2026-05-25,1056.526
Bonzola,2026-05-25,1025.521
Dibindi,2026-05-25,1021.749
Kansele,2026-05-25,1024.287
Muya,2026-05-25,1027.038
Diulu,2026-05-25,1026.853
Bipemba,2026-05-25,1029.088
Mpokolo,2026-05-25,1032.563
Nzaba,2026-05-25,1031.964
Kabeya Kamwanga,2026-05-25,1088.883
Mukumbi,2026-05-25,1063.607
Lukelenge,2026-05-25,1027.003
Tshishimbi,2026-05-25,1042.132
Lubilanji,2026-05-25,1022.375
Kamana,2026-05-25,754.383
Kasansa,2026-05-25,1022.247
Bibanga,2026-05-25,961.202
Kalenda,2026-05-25,1162.295
Tshofa,2026-05-25,814.892
Pimu,2026-05-25,1385.874
Nyanga,2026-05-25,1516.502
Kalonda Ouest,2026-05-25,1463.934
Kamonia,2026-05-25,1511.097
Mutena,2026-05-25,1475.032
Banga Lubaka,2026-05-25,1597.054
Kamwesha,2026-05-25,1405.315
Mweka,2026-05-25,1451.404
Moba,2026-05-25,948.036
Bogosenubea,2026-05-25,1626.568
Muanda,2026-05-25,2821.208
Kitona,2026-05-25,2846.946
Boma,2026-05-25,2735.228
Boma Bungu,2026-05-25,2731.474
Seke Banza,2026-05-25,2701.59
Inga,2026-05-25,2673.39
Lukula,2026-05-25,2802.873
Tshela,2026-05-25,2845.499
Vaku,2026-05-25,2797.686
Kizu,2026-05-25,2835.126
Kibunzi,2026-05-25,2682.782
Luozi,2026-05-25,2629.592
Kimpangu,2026-05-25,2495.988
Ngidinga,2026-05-25,2477.146
Boko Kivulu,2026-05-25,2434.859
Mbanza Ngungu,2026-05-25,2439.311
Kwilu Ngongo,2026-05-25,2463.844
Kisantu,2026-05-25,2413.256
Mikope,2026-05-25,1673.228
Oshwe,2026-05-25,2228.596
Bosobe,2026-05-25,2229.482
Bokoro,2026-05-25,2150.58
Masi Manimba,2026-05-25,1946.486
Yasa Bonga,2026-05-25,1971.173
Idiofa,2026-05-25,1746.009
Ipamu,2026-05-25,1850.893
Koshibanda,2026-05-25,1721.341
Kingandu,2026-05-25,1840.053
Bulungu,2026-05-25,1845.425
Bagata,2026-05-25,2019.286
Bandundu,2026-05-25,2149.21
Kajiji,2026-05-25,1914.568
Kikwit Nord,2026-05-25,1776.14
Lusanga,2026-05-25,1795.01
Feshi,2026-05-25,1988.462
Wamba Lwadi,2026-05-25,2096.527
Panzi,2026-05-25,2007.367
Tembo,2026-05-25,2222.17
Moanza,2026-05-25,1946.053
Kimbao,2026-05-25,2092.984
Kenge,2026-05-25,2013.004
Boko,2026-05-25,2079.842
Viadana,2026-05-25,538.341
Poko,2026-05-25,583.795
Basali,2026-05-25,881.167
Basoko,2026-05-25,923.461
Bengamisa,2026-05-25,718.089
Yakusu,2026-05-25,716.454
Yahisuli,2026-05-25,861.86
Yabaondo,2026-05-25,823.691
Isangi,2026-05-25,765.322
Yaleko,2026-05-25,902.294
Banalia,2026-05-25,672.69
Bafwasende,2026-05-25,451.18
Bafwagbogbo,2026-05-25,490.021
Buta,2026-05-25,890.261
Titule,2026-05-25,734.801
Ganga,2026-05-25,664.036
Vanga,2026-05-25,1909.005
Djuma,2026-05-25,1921.003
Sia,2026-05-25,2014.036
Mungindu,2026-05-25,1750.92
Kimputu,2026-05-25,1854.389
Mosango,2026-05-25,1874.059
Pay Kongila,2026-05-25,1818.725
Matadi,2026-05-25,2620.708
Nzanza,2026-05-25,2624.748
Ndjili,2026-05-25,2277.063
Mont Ngafula 1,2026-05-25,2301.556
Biyela,2026-05-25,2283.38
Kikimi,2026-05-25,2286.928
Lemba,2026-05-25,2285.366
Matete,2026-05-25,2278.85
Kisenso,2026-05-25,2282.076
Lingwala,2026-05-25,2287.792
Barumbu,2026-05-25,2288.203
Kinshasa,2026-05-25,2286.496
Limete,2026-05-25,2282.42
Kalamu 2,2026-05-25,2285.568
Kalamu 1,2026-05-25,2283.973
Bumbu,2026-05-25,2292.356
Makala,2026-05-25,2285.209
Ngaba,2026-05-25,2282.348
Bandalungwa,2026-05-25,2289.96
Selembao,2026-05-25,2287.98
Masina 1,2026-05-25,2272.9
Kintambo,2026-05-25,2291.997
Kasa Vubu,2026-05-25,2287.139
Ngiri Ngiri,2026-05-25,2289.067
Binza Meteo,2026-05-25,2298.058
Binza Ozone,2026-05-25,2298.753
Kikongo,2026-05-25,2102.955
Mont Ngafula 2,2026-05-25,2304.813
Sona Bata,2026-05-25,2381.099
Nsele,2026-05-25,2267.748
Kanzala,2026-05-25,1456.533
Tshikapa,2026-05-25,1498.034
Kingasani,2026-05-25,2271.653
Kimbanseke,2026-05-25,2280.415
Bwamanda,2026-05-25,1663.436
Kungu,2026-05-25,1676.268
Loko,2026-05-25,1486.498
Bangabola,2026-05-25,1626.23
Boso Mondanda,2026-05-25,1539.764
Budjala,2026-05-25,1595.439
Binga,2026-05-25,1454.561
Yamaluka,2026-05-25,1227.768
Boso Manzi,2026-05-25,1382.741
Karawa,2026-05-25,1556.665
Bominenge,2026-05-25,1572.63
Gemena,2026-05-25,1602.263
Mbaya,2026-05-25,1506.571
Bulu,2026-05-25,1505.262
Tandala,2026-05-25,1651.796
Kibombo,2026-05-25,714.785
Kindu,2026-05-25,600.817
Alunguli,2026-05-25,595.25
Kokolo,2026-05-25,2289.582
Police,2026-05-25,2288.51
Makiso Kisangani,2026-05-25,638.412
Mangobo,2026-05-25,665.779
Kabondo,2026-05-25,658.406
Tshopo,2026-05-25,687.052
Kaniama,2026-05-25,1208.956
Kalemie,2026-05-25,653.336
Kansimba,2026-05-25,763.357
Butumba,2026-05-25,1650.301
Kinkondja,2026-05-25,1042.468
Baka,2026-05-25,1423.894
Kiambi,2026-05-25,803.202
Manono,2026-05-25,873.792
Samba,2026-05-25,559.945
Kasongo,2026-05-25,533.809
Kunda,2026-05-25,684.59
Saramabila,2026-05-25,445.606
Kampene,2026-05-25,557.474
Nyemba,2026-05-25,476.87
Nyunzu,2026-05-25,641.06
Kabambare,2026-05-25,476.205
Pangi,2026-05-25,504.96
Kalima,2026-05-25,481.885
Yalimbongo,2026-05-25,1012.077
Aketi,2026-05-25,1059.645
Lolo,2026-05-25,1081.947
Yamongili,2026-05-25,1168.884
Abuzi,2026-05-25,1302.296
Yambuku,2026-05-25,1224.253
Wasolo,2026-05-25,1269.014
Bosondjo,2026-05-25,1229.988
Bumba,2026-05-25,1134.741
Mondombe,2026-05-25,1111.825
Djolu,2026-05-25,1161.106
Opienge,2026-05-25,511.066
Obokote,2026-05-25,377.894
Lowa,2026-05-25,565.904
Wanierukula,2026-05-25,613.268
Lubutu,2026-05-25,443.0
Kitenda,2026-05-25,2133.469
Kasongo Lunda,2026-05-25,2167.96
Popokabaka,2026-05-25,2231.292
Kimvula,2026-05-25,2302.244
Maluku 1,2026-05-25,2145.694
Kimpese,2026-05-25,2513.577
Nsona Mpangu,2026-05-25,2574.718
Kangu,2026-05-25,2795.493
Kuimba,2026-05-25,2847.62
Kinkonzi,2026-05-25,2777.928
Mangembo,2026-05-25,2557.79
Gombe Matadi,2026-05-25,2463.492
Massa,2026-05-25,2377.164
Bokonzi,2026-05-25,1704.207
Mawuya,2026-05-25,1726.05
Zongo,2026-05-25,1723.177
Libenge,2026-05-25,1679.283
Bili (Nord-Ubangi),2026-05-25,1607.369
Gbadolite,2026-05-25,1435.317
Mobayi Mbongo,2026-05-25,1364.943
Yakoma,2026-05-25,1256.938
Monga,2026-05-25,1171.658
Bondo,2026-05-25,1118.18
Bili (Bas-Uele),2026-05-25,961.269
Ango,2026-05-25,764.091
Opala,2026-05-25,980.665
Kahemba,2026-05-25,1913.469
Gungu,2026-05-25,1753.777
Kitangwa,2026-05-25,1605.831
Mukedi,2026-05-25,1599.789
Kongolo,2026-05-25,613.891
Mbulula,2026-05-25,698.73
Kabalo,2026-05-25,754.386
Bukama,2026-05-25,1552.22
Kabondo Dianda,2026-05-25,1113.493
Kabongo,2026-05-25,1049.515
Songa,2026-05-25,1131.019
Kayamba,2026-05-25,1071.129
Kitenge,2026-05-25,911.986
Ankoro,2026-05-25,1040.742
Mulongo,2026-05-25,914.949
Lwamba,2026-05-25,1000.437
Mukanga,2026-05-25,996.726
Malemba Nkulu,2026-05-25,1033.683
Kinda,2026-05-25,1474.495
Kamina,2026-05-25,1391.348
Kikwit Sud,2026-05-25,1776.556
Kenya,2026-05-25,1518.362
Kamalondo,2026-05-25,1505.127
Tshamilemba,2026-05-25,1488.954
Pweto,2026-05-25,916.771
Lukafu,2026-05-25,1318.415
Mufunga Sampwe,2026-05-25,1202.738
Kilwa,2026-05-25,1063.688
Kapolowe,2026-05-25,1405.015
Panda,2026-05-25,1418.137
Kashobwe,2026-05-25,1184.191
Kampemba,2026-05-25,1528.181
Ruashi,2026-05-25,1530.417
Bena Tshadi,2026-05-25,1324.849
Yangala,2026-05-25,1192.02
Ilebo,2026-05-25,1562.02
Luebo,2026-05-25,1358.21
Bena Leka,2026-05-25,1348.581
Muetshi,2026-05-25,1258.977
Tshikula,2026-05-25,1141.381
Dibaya,2026-05-25,1132.133
Kalomba,2026-05-25,1460.3
Tshibala,2026-05-25,1414.218
Mushenge,2026-05-25,1507.321
Bulape,2026-05-25,1484.208
Masuika,2026-05-25,1307.168
Luiza,2026-05-25,1249.377
Katoka,2026-05-25,1211.52
Ndesha,2026-05-25,1206.657
Tshikaji,2026-05-25,1203.582
Bilomba,2026-05-25,1302.069
Ndekesha,2026-05-25,1314.406
Bunkonde,2026-05-25,1186.223
Mikalayi,2026-05-25,1250.342
Luambo,2026-05-25,1481.075
Katende,2026-05-25,1161.302
Ndjoko Mpunda,2026-05-25,1425.432
Lubondaie,2026-05-25,1174.426
Kakenge,2026-05-25,1449.379
Rwampara,2026-05-25,33.084
Bunia,2026-05-25,30.602
Jiba,2026-05-25,96.34
Linga,2026-05-25,97.375
Mangala,2026-05-25,53.639
Damas,2026-05-25,62.702
Fataki,2026-05-25,61.153
Drodro,2026-05-25,42.876
Tchomia,2026-05-25,55.844
Rethy,2026-05-25,93.725
Nyankunde,2026-05-25,33.084
Nizi,2026-05-25,26.115
Bambu,2026-05-25,26.115
Kilo,2026-05-25,37.958
Mongbwalu,2026-05-25,61.266
Komanda,2026-05-25,67.587
Gety,2026-05-25,54.867
Boga,2026-05-25,90.232
Nia Nia,2026-05-25,262.259
Mandima,2026-05-25,133.556
Lolwa,2026-05-25,72.325
Lita,2026-05-25,26.948
Boma Mangbetu,2026-05-25,441.173
Isiro,2026-05-25,515.725
Wamba,2026-05-25,447.215
Doruma,2026-05-25,589.875
Pawa,2026-05-25,479.196
Niangara,2026-05-25,457.536
Rungu,2026-05-25,378.922
Mambasa,2026-05-25,178.857
Rimba,2026-05-25,99.545
Logo,2026-05-25,111.708
Angumu,2026-05-25,145.602
Nyarambe,2026-05-25,124.182
Mahagi,2026-05-25,88.384
Makoro,2026-05-25,92.9
Kambala,2026-05-25,94.341
Biringi,2026-05-25,83.768
Laybo,2026-05-25,79.829
Ariwara,2026-05-25,44.323
Adi,2026-05-25,86.622
Aru,2026-05-25,196.427
Adja,2026-05-25,51.629
Aungba,2026-05-25,43.416
Faradje,2026-05-25,199.518
Gombari,2026-05-25,277.455
Dungu,2026-05-25,316.186
Watsa,2026-05-25,168.911
Demba,2026-05-25,1268.433
Mutoto,2026-05-25,1210.09
Lubunga (Kasaï-Central),2026-05-25,1144.105
Kananga,2026-05-25,1205.625
Maluku 2,2026-05-25,2242.767
Nselo,2026-05-25,2479.35
Lomela,2026-05-25,994.837
Nioki,2026-05-25,2161.473
Bolobo,2026-05-25,2472.987
Mushie,2026-05-25,2328.741
Kwamouth,2026-05-25,2279.666
Mokala,2026-05-25,1930.53
Kisanji,2026-05-25,1788.91
Lukonga,2026-05-25,1198.533
Tunda,2026-05-25,759.036
Bosobolo,2026-05-25,1625.52
Businga,2026-05-25,1374.551
Boto,2026-05-25,1737.858
Lisala,2026-05-25,1326.598
Ndage,2026-05-25,1450.283
Mwela Lembwa,2026-05-25,2032.104
Kingabwa,2026-05-25,2283.415
Likati,2026-05-25,999.122
Yahuma,2026-05-25,923.7
Ikela,2026-05-25,1100.398
Lubunga (Tshopo),2026-05-25,675.473
Ubundu,2026-05-25,779.871
Kailo,2026-05-25,660.155
Ototo,2026-05-25,1158.113
Tshumbe,2026-05-25,970.833
Lusangi,2026-05-25,505.361
Bobozo,2026-05-25,1208.38
Punia,2026-05-25,591.8
Kyondo,2026-05-25,30.462
Mabalako,2026-05-25,46.456
Biena,2026-05-25,62.563
Masereka,2026-05-25,58.731
Lubero,2026-05-25,102.177
Manguredjipa,2026-05-25,108.605
Mutwanga,2026-05-25,109.488
Kamango,2026-05-25,144.098
Oicha,2026-05-25,100.687
Binza,2026-05-25,288.677
Rwanguba,2026-05-25,252.985
Rutshuru,2026-05-25,248.805
Birambizo,2026-05-25,202.233
Beni,2026-05-25,56.666
Vuhovi,2026-05-25,12.276
Musienene,2026-05-25,88.732
Butembo,2026-05-25,9.252
Katwa,2026-05-25,9.291
Kayna,2026-05-25,130.266
Goma,2026-05-25,254.962
Karisimbi,2026-05-25,254.251
Kibua,2026-05-25,254.018
Masisi,2026-05-25,203.671
Mweso,2026-05-25,219.974
Kirotshe,2026-05-25,145.423
Pinga,2026-05-25,155.239
Walikale,2026-05-25,279.357
Kibirizi,2026-05-25,187.027
Kalunguta,2026-05-25,60.569
Alimbongo,2026-05-25,85.836
Nyiragongo,2026-05-25,276.961
Katoyi,2026-05-25,183.083
Bambo,2026-05-25,246.247
Itebero,2026-05-25,162.6
Mwana,2026-05-25,113.383
Kaziba,2026-05-25,99.044
Nyantende,2026-05-25,44.887
Nyangezi,2026-05-25,65.127
Kabare,2026-05-25,27.4
Mubumbano,2026-05-25,84.446
Walungu,2026-05-25,61.31
Haut Plateau,2026-05-25,183.033
Kaniola,2026-05-25,89.54
Kalonge,2026-05-25,64.418
Bunyakiri,2026-05-25,80.118
Uvira,2026-05-25,158.01
Kitutu,2026-05-25,300.705
Kamituga,2026-05-25,218.24
Itombwe,2026-05-25,326.114
Minembwe,2026-05-25,327.593
Nundu,2026-05-25,220.864
Ruzizi,2026-05-25,126.882
Lemera,2026-05-25,125.666
Fizi,2026-05-25,341.46
Shabunda,2026-05-25,385.56
Lulingu,2026-05-25,356.995
Kalole,2026-05-25,317.261
Mwenga,2026-05-25,147.161
Mulungu,2026-05-25,202.36
Bagira,2026-05-25,29.803
Kadutu,2026-05-25,32.752
Ibanda,2026-05-25,34.232
Katana,2026-05-25,22.804
Lualaba,2026-05-25,1726.743
Kafakumba,2026-05-25,1397.578
Kanzenze,2026-05-25,1531.284
Kasaji,2026-05-25,1718.377
Dilolo,2026-05-25,1652.106
Sandoa,2026-05-25,1590.796
Kalamba,2026-05-25,1297.366
Lubudi,2026-05-25,1657.832
Bunkeya,2026-05-25,1310.225
Fungurume,2026-05-25,1397.999
Kambove,2026-05-25,1372.605
Lubumbashi,2026-05-25,1478.178
Kisanga,2026-05-25,1515.2
Katuba,2026-05-25,1518.865
Mumbunda,2026-05-25,1495.526
Kipushi,2026-05-25,1505.074
Sakania,2026-05-25,1784.732
Kafubu,2026-05-25,1527.373
Kilela Balanda,2026-05-25,1450.958
Manika,2026-05-25,1454.642
Vangu,2026-05-25,1476.576
Kowe,2026-05-25,1475.465
Mitwaba,2026-05-25,1070.604
Gombe,2026-05-25,2290.386
Minova,2026-05-25,131.679
Kalehe,2026-05-25,49.147
Miti Murhesa,2026-05-25,552.389
Idjwi,2026-05-25,
Aba,2026-05-25,133.775
Masina 2,2026-05-25,2277.658
Kapanga,2026-05-25,1410.693
Dilala,2026-05-25,1651.828
Mutshatsha,2026-05-25,1681.666
Kikula,2026-05-25,1343.101
Kimbi Lulenge,2026-05-25,394.767
Ferekeni,2026-05-25,566.382
Wapinda,2026-05-25,1159.748
Likasi,2026-05-25,1354.124
Kasenga,2026-05-25,1595.608
Ntandembelo,2026-05-25,2107.332
Yumbi,2026-05-25,2397.31
Tshudi Loto,2026-05-25,1200.998
Kiri,2026-05-25,1975.091
Busanga,2026-05-25,1261.078
Yalifafu,2026-05-25,1178.352
Dekese,2026-05-25,1333.704
Mimia,2026-05-25,2115.838
Makanza,2026-05-25,1732.256
Bomongo,2026-05-25,1931.143
Mampoko,2026-05-25,1732.256
Pendjwa,2026-05-25,1822.808
Bokungu,2026-05-25,1311.16
Wema,2026-05-25,1563.714
Befale,2026-05-25,1359.275
Lotumbe,2026-05-25,1774.361
Monkoto,2026-05-25,1637.812
Djombo,2026-05-25,1477.44
Bongandanga,2026-05-25,1269.738
Lingomo,2026-05-25,1187.31
Basankusu,2026-05-25,1569.396
Boende,2026-05-25,1451.927
Mompono,2026-05-25,1219.311
Monieka,2026-05-25,1483.158
Banzow Moke,2026-05-25,1966.23
Inongo,2026-05-25,1904.594
Wangata,2026-05-25,1861.89
Bolenge,2026-05-25,1855.178
Bolomba,2026-05-25,1702.202
Ingende,2026-05-25,1672.773
Iboko,2026-05-25,1740.182
Irebu,2026-05-25,2166.166
Mbandaka,2026-05-25,1867.972
Lukolela,2026-05-25,2144.9
Bikoro,2026-05-25,1799.82
Ntondo,2026-05-25,2113.257
Lilanga Bobangi,2026-05-25,1860.225
Wembo Nyama,2026-05-26,894.588
Kole,2026-05-26,1164.124
Pania Mutombo,2026-05-26,1033.837
Minga,2026-05-26,1017.356
Lusambo,2026-05-26,1171.956
Dikungu,2026-05-26,1010.232
Vanga Kete,2026-05-26,978.745
Lodja,2026-05-26,976.012
Omendjadi,2026-05-26,1022.676
Djalo Ndjeka,2026-05-26,869.747
Katako Kombe,2026-05-26,745.91
Bena Dibele,2026-05-26,1074.774
Kamiji,2026-05-26,1091.66
Citenge,2026-05-26,1012.946
Miabi,2026-05-26,1081.922
Ngandajika,2026-05-26,1018.263
Mulumba,2026-05-26,1001.705
Tshilenge,2026-05-26,1009.086
Cilundu,2026-05-26,1079.028
Lubao,2026-05-26,728.155
Kalonda Est,2026-05-26,892.066
Kabinda,2026-05-26,894.062
Ludimbi Lukula,2026-05-26,903.717
Kalambayi Kabanga,2026-05-26,995.594
Makota,2026-05-26,1096.446
Mweneditu,2026-05-26,1093.867
Wikong,2026-05-26,1181.946
Luputa,2026-05-26,1125.778
Kanda Kanda,2026-05-26,1056.526
Bonzola,2026-05-26,1025.521
Dibindi,2026-05-26,1021.749
Kansele,2026-05-26,1024.287
Muya,2026-05-26,1027.038
Diulu,2026-05-26,1026.853
Bipemba,2026-05-26,1029.088
Mpokolo,2026-05-26,1032.563
Nzaba,2026-05-26,1031.964
Kabeya Kamwanga,2026-05-26,1088.883
Mukumbi,2026-05-26,1063.607
Lukelenge,2026-05-26,1027.003
Tshishimbi,2026-05-26,1042.132
Lubilanji,2026-05-26,1022.375
Kamana,2026-05-26,754.383
Kasansa,2026-05-26,1022.247
Bibanga,2026-05-26,961.202
Kalenda,2026-05-26,1162.295
Tshofa,2026-05-26,814.892
Pimu,2026-05-26,1215.106
Nyanga,2026-05-26,1516.502
Kalonda Ouest,2026-05-26,1463.934
Kamonia,2026-05-26,1511.097
Mutena,2026-05-26,1475.032
Banga Lubaka,2026-05-26,1597.054
Kamwesha,2026-05-26,1405.315
Mweka,2026-05-26,1451.404
Moba,2026-05-26,948.036
Bogosenubea,2026-05-26,1472.287
Muanda,2026-05-26,2821.208
Kitona,2026-05-26,2846.946
Boma,2026-05-26,2735.228
Boma Bungu,2026-05-26,2731.474
Seke Banza,2026-05-26,2701.59
Inga,2026-05-26,2673.39
Lukula,2026-05-26,2802.873
Tshela,2026-05-26,2845.499
Vaku,2026-05-26,2797.686
Kizu,2026-05-26,2835.126
Kibunzi,2026-05-26,2682.782
Luozi,2026-05-26,2629.592
Kimpangu,2026-05-26,2495.988
Ngidinga,2026-05-26,2477.146
Boko Kivulu,2026-05-26,2434.859
Mbanza Ngungu,2026-05-26,2439.311
Kwilu Ngongo,2026-05-26,2463.844
Kisantu,2026-05-26,2413.256
Mikope,2026-05-26,1673.228
Oshwe,2026-05-26,2049.738
Bosobe,2026-05-26,2229.482
Bokoro,2026-05-26,2150.58
Masi Manimba,2026-05-26,1946.486
Yasa Bonga,2026-05-26,1971.173
Idiofa,2026-05-26,1746.009
Ipamu,2026-05-26,1850.893
Koshibanda,2026-05-26,1721.341
Kingandu,2026-05-26,1840.053
Bulungu,2026-05-26,1845.425
Bagata,2026-05-26,2019.286
Bandundu,2026-05-26,2149.21
Kajiji,2026-05-26,1914.568
Kikwit Nord,2026-05-26,1776.14
Lusanga,2026-05-26,1795.01
Feshi,2026-05-26,1988.462
Wamba Lwadi,2026-05-26,2096.527
Panzi,2026-05-26,2007.367
Tembo,2026-05-26,2222.17
Moanza,2026-05-26,1946.053
Kimbao,2026-05-26,2092.984
Kenge,2026-05-26,2013.004
Boko,2026-05-26,2079.842
Viadana,2026-05-26,466.081
Poko,2026-05-26,496.389
Basali,2026-05-26,710.399
Basoko,2026-05-26,752.693
Bengamisa,2026-05-26,547.321
Yakusu,2026-05-26,545.686
Yahisuli,2026-05-26,691.092
Yabaondo,2026-05-26,652.923
Isangi,2026-05-26,594.554
Yaleko,2026-05-26,731.525
Banalia,2026-05-26,493.833
Bafwasende,2026-05-26,272.323
Bafwagbogbo,2026-05-26,311.164
Buta,2026-05-26,751.672
Titule,2026-05-26,647.396
Ganga,2026-05-26,576.631
Vanga,2026-05-26,1909.005
Djuma,2026-05-26,1921.003
Sia,2026-05-26,2014.036
Mungindu,2026-05-26,1750.92
Kimputu,2026-05-26,1854.389
Mosango,2026-05-26,1874.059
Pay Kongila,2026-05-26,1818.725
Matadi,2026-05-26,2620.708
Nzanza,2026-05-26,2624.748
Ndjili,2026-05-26,2277.063
Mont Ngafula 1,2026-05-26,2301.556
Biyela,2026-05-26,2283.38
Kikimi,2026-05-26,2286.928
Lemba,2026-05-26,2285.366
Matete,2026-05-26,2278.85
Kisenso,2026-05-26,2282.076
Lingwala,2026-05-26,2287.792
Barumbu,2026-05-26,2288.203
Kinshasa,2026-05-26,2286.496
Limete,2026-05-26,2282.42
Kalamu 2,2026-05-26,2285.568
Kalamu 1,2026-05-26,2283.973
Bumbu,2026-05-26,2292.356
Makala,2026-05-26,2285.209
Ngaba,2026-05-26,2282.348
Bandalungwa,2026-05-26,2289.96
Selembao,2026-05-26,2287.98
Masina 1,2026-05-26,2272.9
Kintambo,2026-05-26,2291.997
Kasa Vubu,2026-05-26,2287.139
Ngiri Ngiri,2026-05-26,2289.067
Binza Meteo,2026-05-26,2298.058
Binza Ozone,2026-05-26,2298.753
Kikongo,2026-05-26,2102.955
Mont Ngafula 2,2026-05-26,2304.813
Sona Bata,2026-05-26,2381.099
Nsele,2026-05-26,2267.748
Kanzala,2026-05-26,1456.533
Tshikapa,2026-05-26,1498.034
Kingasani,2026-05-26,2271.653
Kimbanseke,2026-05-26,2280.415
Bwamanda,2026-05-26,1509.155
Kungu,2026-05-26,1505.499
Loko,2026-05-26,1332.217
Bangabola,2026-05-26,1455.462
Boso Mondanda,2026-05-26,1368.996
Budjala,2026-05-26,1424.671
Binga,2026-05-26,1283.793
Yamaluka,2026-05-26,1057.0
Boso Manzi,2026-05-26,1228.46
Karawa,2026-05-26,1402.384
Bominenge,2026-05-26,1418.35
Gemena,2026-05-26,1447.982
Mbaya,2026-05-26,1352.291
Bulu,2026-05-26,1334.494
Tandala,2026-05-26,1497.516
Kibombo,2026-05-26,714.785
Kindu,2026-05-26,600.817
Alunguli,2026-05-26,595.25
Kokolo,2026-05-26,2289.582
Police,2026-05-26,2288.51
Makiso Kisangani,2026-05-26,467.644
Mangobo,2026-05-26,495.01
Kabondo,2026-05-26,487.637
Tshopo,2026-05-26,516.284
Kaniama,2026-05-26,1208.956
Kalemie,2026-05-26,653.336
Kansimba,2026-05-26,763.357
Butumba,2026-05-26,1650.301
Kinkondja,2026-05-26,1042.468
Baka,2026-05-26,1423.894
Kiambi,2026-05-26,803.202
Manono,2026-05-26,873.792
Samba,2026-05-26,559.945
Kasongo,2026-05-26,533.809
Kunda,2026-05-26,684.59
Saramabila,2026-05-26,445.606
Kampene,2026-05-26,557.474
Nyemba,2026-05-26,476.87
Nyunzu,2026-05-26,641.06
Kabambare,2026-05-26,476.205
Pangi,2026-05-26,504.96
Kalima,2026-05-26,481.885
Yalimbongo,2026-05-26,841.309
Aketi,2026-05-26,893.101
Lolo,2026-05-26,911.179
Yamongili,2026-05-26,998.116
Abuzi,2026-05-26,1135.752
Yambuku,2026-05-26,1057.71
Wasolo,2026-05-26,1102.471
Bosondjo,2026-05-26,1059.22
Bumba,2026-05-26,963.973
Mondombe,2026-05-26,941.056
Djolu,2026-05-26,990.338
Opienge,2026-05-26,332.209
Obokote,2026-05-26,377.894
Lowa,2026-05-26,565.904
Wanierukula,2026-05-26,516.841
Lubutu,2026-05-26,443.0
Kitenda,2026-05-26,2133.469
Kasongo Lunda,2026-05-26,2167.96
Popokabaka,2026-05-26,2231.292
Kimvula,2026-05-26,2302.244
Maluku 1,2026-05-26,2145.694
Kimpese,2026-05-26,2513.577
Nsona Mpangu,2026-05-26,2574.718
Kangu,2026-05-26,2795.493
Kuimba,2026-05-26,2847.62
Kinkonzi,2026-05-26,2777.928
Mangembo,2026-05-26,2557.79
Gombe Matadi,2026-05-26,2463.492
Massa,2026-05-26,2377.164
Bokonzi,2026-05-26,1533.439
Mawuya,2026-05-26,1571.769
Zongo,2026-05-26,1556.634
Libenge,2026-05-26,1512.74
Bili (Nord-Ubangi),2026-05-26,1440.826
Gbadolite,2026-05-26,1268.774
Mobayi Mbongo,2026-05-26,1198.4
Yakoma,2026-05-26,1090.394
Monga,2026-05-26,1024.993
Bondo,2026-05-26,971.516
Bili (Bas-Uele),2026-05-26,873.864
Ango,2026-05-26,764.091
Opala,2026-05-26,809.897
Kahemba,2026-05-26,1913.469
Gungu,2026-05-26,1753.777
Kitangwa,2026-05-26,1605.831
Mukedi,2026-05-26,1599.789
Kongolo,2026-05-26,613.891
Mbulula,2026-05-26,698.73
Kabalo,2026-05-26,754.386
Bukama,2026-05-26,1552.22
Kabondo Dianda,2026-05-26,1113.493
Kabongo,2026-05-26,1049.515
Songa,2026-05-26,1131.019
Kayamba,2026-05-26,1071.129
Kitenge,2026-05-26,911.986
Ankoro,2026-05-26,1040.742
Mulongo,2026-05-26,914.949
Lwamba,2026-05-26,1000.437
Mukanga,2026-05-26,996.726
Malemba Nkulu,2026-05-26,1033.683
Kinda,2026-05-26,1474.495
Kamina,2026-05-26,1391.348
Kikwit Sud,2026-05-26,1776.556
Kenya,2026-05-26,1518.362
Kamalondo,2026-05-26,1505.127
Tshamilemba,2026-05-26,1488.954
Pweto,2026-05-26,916.771
Lukafu,2026-05-26,1318.415
Mufunga Sampwe,2026-05-26,1202.738
Kilwa,2026-05-26,1063.688
Kapolowe,2026-05-26,1405.015
Panda,2026-05-26,1418.137
Kashobwe,2026-05-26,1184.191
Kampemba,2026-05-26,1528.181
Ruashi,2026-05-26,1530.417
Bena Tshadi,2026-05-26,1324.849
